iter	RMSE
3222	18.99783368
3223	18.9970751
3224	18.99302983
3225	18.99183626
3226	18.99045588
3227	18.98936236
3228	18.98926023
3229	18.9885596
3230	18.98438425
3231	18.98350425
3232	18.98082584
3233	18.97949885
3234	18.97718342
3235	18.97574746
3236	18.97343527
3237	18.97198483
3238	18.96987724
3239	18.96808874
3240	18.96528164
3241	18.96068081
3242	18.95688015
3243	18.9559681
3244	18.95336768
3245	18.95123723
3246	18.94972061
3247	18.94863179
3248	18.94249088
3249	18.94030029
3250	18.93691749
3251	18.93377945
3252	18.93012697
3253	18.92860849
3254	18.92426165
3255	18.92209276
3256	18.91900078
3257	18.91564915
3258	18.91174905
3259	18.90884351
3260	18.90679315
3261	18.90333729
3262	18.90016386
3263	18.89479983
3264	18.89338394
3265	18.89200013
3266	18.886735
3267	18.88471345
3268	18.88390893
3269	18.87861354
3270	18.87574271
3271	18.87343161
3272	18.87052134
3273	18.8688677
3274	18.86681403
3275	18.86668843
3276	18.8638821
3277	18.86176178
3278	18.85797088
3279	18.85399584
3280	18.85115356
3281	18.84995389
3282	18.84674769
3283	18.84233159
3284	18.83832407
3285	18.83576799
3286	18.83486841
3287	18.83278367
3288	18.82983854
3289	18.82851887
3290	18.82722667
3291	18.82479863
3292	18.82336492
3293	18.81917634
3294	18.81459027
3295	18.81207538
3296	18.80923007
3297	18.80860525
3298	18.80254014
3299	18.79444781
3300	18.79410638
3301	18.79199991
3302	18.78629799
3303	18.78099986
3304	18.77814581
3305	18.77355881
3306	18.77173867
3307	18.76934082
3308	18.76149784
3309	18.75599771
3310	18.75093804
3311	18.74751818
3312	18.7449297
3313	18.74176705
3314	18.74038642
3315	18.73826649
3316	18.73766333
3317	18.73761122
3318	18.73536069
3319	18.7282752
3320	18.72566197
3321	18.72423078
3322	18.72193936
3323	18.72118887
3324	18.72102465
3325	18.72084715
3326	18.72021014
3327	18.7164682
3328	18.71620378
3329	18.7156876
3330	18.71540893
3331	18.7154058
3332	18.71122607
3333	18.7100525
3334	18.70998771
3335	18.70867932
3336	18.70504638
3337	18.70236895
3338	18.70031609
3339	18.6976282
3340	18.69710302
3341	18.69494004
3342	18.69481459
3343	18.69348929
3344	18.69043816
3345	18.68597115
3346	18.68221132
3347	18.68188691
3348	18.68156168
3349	18.68062399
3350	18.6765259
3351	18.6753496
3352	18.67309307
3353	18.67257584
3354	18.67257265
3355	18.67185122
3356	18.67159199
3357	18.6708012
3358	18.66953426
3359	18.66935537
3360	18.66722681
3361	18.66270817
3362	18.65845747
3363	18.65759316
3364	18.65637922
3365	18.65624788
3366	18.65537201
3367	18.65285214
3368	18.64978088
3369	18.64782267
3370	18.64641379
3371	18.64483798
3372	18.64330844
3373	18.64187664
3374	18.63886504
3375	18.63388358
3376	18.63091121
3377	18.62838543
3378	18.62548062
3379	18.62356977
3380	18.62342132
3381	18.62329193
3382	18.62124007
3383	18.6198974
3384	18.61429309
3385	18.61330454
3386	18.61079178
3387	18.60746428
3388	18.60619822
3389	18.60559784
3390	18.60338428
3391	18.60183391
3392	18.59906038
3393	18.59711466
3394	18.59438697
3395	18.59218162
3396	18.59056481
3397	18.58721353
3398	18.58601805
3399	18.58523088
3400	18.58272239
3401	18.58079599
3402	18.57833042
3403	18.57541694
3404	18.57531387
3405	18.5719417
3406	18.57093459
3407	18.56997591
3408	18.56973043
3409	18.56818082
3410	18.56635745
3411	18.56573764
3412	18.56427513
3413	18.56384557
3414	18.56205152
3415	18.5605411
3416	18.55837325
3417	18.5570588
3418	18.55597352
3419	18.55461191
3420	18.55376107
3421	18.55376057
3422	18.5537601
3423	18.55155135
3424	18.54812437
3425	18.54280543
3426	18.53988702
3427	18.53851996
3428	18.53614706
3429	18.5327733
3430	18.52889455
3431	18.52755604
3432	18.52507593
3433	18.52099502
3434	18.51899965
3435	18.51692288
3436	18.51321209
3437	18.5118399
3438	18.50761641
3439	18.50516235
3440	18.50326071
3441	18.50233789
3442	18.49968663
3443	18.49878881
3444	18.49355509
3445	18.48969274
3446	18.48693874
3447	18.48313457
3448	18.48128901
3449	18.47156585
3450	18.46975
3451	18.46916912
3452	18.46785975
3453	18.46619245
3454	18.4658685
3455	18.46586787
3456	18.46586727
3457	18.46546244
3458	18.46546186
3459	18.46546132
3460	18.4654608
3461	18.46236199
3462	18.46031675
3463	18.45863747
3464	18.45548768
3465	18.45504493
3466	18.45162495
3467	18.44992556
3468	18.44654202
3469	18.44170987
3470	18.43651774
3471	18.43215261
3472	18.42927818
3473	18.42828464
3474	18.42433809
3475	18.4214679
3476	18.42001636
3477	18.41779696
3478	18.41643303
3479	18.41456296
3480	18.41365381
3481	18.40972783
3482	18.40693317
3483	18.40555604
3484	18.40250487
3485	18.40147664
3486	18.39978637
3487	18.39710143
3488	18.39452093
3489	18.3904655
3490	18.38548826
3491	18.37898911
3492	18.37709075
3493	18.37346933
3494	18.37336315
3495	18.37020307
3496	18.36754893
3497	18.36383727
3498	18.36283892
3499	18.36087192
3500	18.35869431
3501	18.35538531
3502	18.35374302
3503	18.35195456
3504	18.34901582
3505	18.34722464
3506	18.34520558
3507	18.34171915
3508	18.34055731
3509	18.33879543
3510	18.33708053
3511	18.33445784
3512	18.33331179
3513	18.33108845
3514	18.32791466
3515	18.32789307
3516	18.32739995
3517	18.32482176
3518	18.32240573
3519	18.32087171
3520	18.31766778
3521	18.31738173
3522	18.31671794
3523	18.31601135
3524	18.31543236
3525	18.31543051
3526	18.31532155
3527	18.31527611
3528	18.3120741
3529	18.31078318
3530	18.30723759
3531	18.30484711
3532	18.30261725
3533	18.30106507
3534	18.29402057
3535	18.29109844
3536	18.29020129
3537	18.28938914
3538	18.28598663
3539	18.279663
3540	18.27607159
3541	18.27479083
3542	18.27309637
3543	18.27150267
3544	18.26865351
3545	18.26803205
3546	18.26573723
3547	18.26436142
3548	18.26111172
3549	18.25844667
3550	18.25572379
3551	18.25327889
3552	18.25180432
3553	18.24632431
3554	18.24615669
3555	18.2432609
3556	18.24309606
3557	18.24298152
3558	18.24120401
3559	18.24007748
3560	18.2400765
3561	18.24007559
3562	18.24007497
3563	18.24002672
3564	18.23851784
3565	18.23404419
3566	18.2315885
3567	18.22847195
3568	18.2279657
3569	18.22759267
3570	18.2262558
3571	18.22429519
3572	18.22428081
3573	18.22420431
3574	18.22279948
3575	18.22144886
3576	18.21908574
3577	18.21698374
3578	18.21436028
3579	18.21084945
3580	18.21027421
3581	18.20787991
3582	18.20575642
3583	18.20371033
3584	18.20103675
3585	18.19951979
3586	18.19560315
3587	18.1940833
3588	18.19223192
3589	18.19137192
3590	18.19014484
3591	18.18832696
3592	18.18460842
3593	18.18328958
3594	18.18306112
3595	18.18066044
3596	18.17857486
3597	18.17685907
3598	18.17510474
3599	18.17208569
3600	18.1690954
3601	18.16895555
3602	18.16584256
3603	18.16108983
3604	18.15961898
3605	18.1514466
3606	18.15052475
3607	18.14853377
3608	18.1475023
3609	18.14670546
3610	18.14511785
3611	18.14315347
3612	18.13984346
3613	18.13760754
3614	18.13591471
3615	18.13576504
3616	18.13344124
3617	18.13344042
3618	18.13343968
3619	18.13343917
3620	18.13343867
3621	18.13342251
3622	18.13333114
3623	18.13325167
3624	18.13082333
3625	18.13030528
3626	18.1291726
3627	18.12591122
3628	18.12438604
3629	18.11894628
3630	18.11675595
3631	18.11220853
3632	18.11220232
3633	18.11219639
3634	18.11218949
3635	18.11218413
3636	18.112179
3637	18.11060275
3638	18.10943201
3639	18.10942496
3640	18.10941956
3641	18.10941437
3642	18.10770409
3643	18.10722691
3644	18.10721839
3645	18.10671157
3646	18.10506776
3647	18.10503374
3648	18.1027781
3649	18.09961031
3650	18.09832785
3651	18.09611068
3652	18.09273601
3653	18.08846893
3654	18.08541205
3655	18.08131471
3656	18.07802924
3657	18.076865
3658	18.07505351
3659	18.07167833
3660	18.06917066
3661	18.06286748
3662	18.06049147
3663	18.05836198
3664	18.0562478
3665	18.05525573
3666	18.05338839
3667	18.05074182
3668	18.04965706
3669	18.04757168
3670	18.04516312
3671	18.04327998
3672	18.04178119
3673	18.03778126
3674	18.03542432
3675	18.0343531
3676	18.03232082
3677	18.02795961
3678	18.02536984
3679	18.02346616
3680	18.01965834
3681	18.01616287
3682	18.01351335
3683	18.01113736
3684	18.00882227
3685	18.00558972
3686	18.00376996
3687	18.00051693
3688	17.9978048
3689	17.99565136
3690	17.99361413
3691	17.99179084
3692	17.99036671
3693	17.98527235
3694	17.98287373
3695	17.97974976
3696	17.97875308
3697	17.97595418
3698	17.97499402
3699	17.9702431
3700	17.9653979
3701	17.96218975
3702	17.95928394
3703	17.95842239
3704	17.95555711
3705	17.9527613
3706	17.95051425
3707	17.94795229
3708	17.94776479
3709	17.94506696
3710	17.94350596
3711	17.94148309
3712	17.93810209
3713	17.93777743
3714	17.93585855
3715	17.93208023
3716	17.93098001
3717	17.92827385
3718	17.92644642
3719	17.92413214
3720	17.92056289
3721	17.91855829
3722	17.91608143
3723	17.913433
3724	17.91065377
3725	17.90873863
3726	17.90573556
3727	17.90327555
3728	17.899229
3729	17.89748057
3730	17.89529627
3731	17.89275859
3732	17.8900685
3733	17.88791988
3734	17.8853729
3735	17.88374223
3736	17.88327193
3737	17.88250137
3738	17.88132144
3739	17.88016837
3740	17.87705496
3741	17.87507258
3742	17.87362328
3743	17.87244657
3744	17.87220403
3745	17.8686981
3746	17.86834574
3747	17.86426596
3748	17.86215867
3749	17.8609586
3750	17.86079596
3751	17.85897571
3752	17.85727174
3753	17.85600496
3754	17.85398518
3755	17.85394985
3756	17.85391749
3757	17.85028641
3758	17.84624319
3759	17.84459745
3760	17.84310601
3761	17.84002576
3762	17.83922656
3763	17.83837712
3764	17.83674898
3765	17.83276503
3766	17.82501499
3767	17.81796497
3768	17.80532144
3769	17.80289691
3770	17.79970183
3771	17.794084
3772	17.79258859
3773	17.79127849
3774	17.78713317
3775	17.78549551
3776	17.78260588
3777	17.78071172
3778	17.77869705
3779	17.77728519
3780	17.77324919
3781	17.76852167
3782	17.76573159
3783	17.764649
3784	17.7598992
3785	17.75900034
3786	17.754888
3787	17.75295437
3788	17.75143174
3789	17.74905268
3790	17.74748622
3791	17.74671106
3792	17.74564497
3793	17.74496657
3794	17.74295186
3795	17.73919483
3796	17.73567205
3797	17.73325002
3798	17.73211808
3799	17.7306927
3800	17.7291624
3801	17.72345577
3802	17.72226926
3803	17.7191173
3804	17.71713096
3805	17.71710201
3806	17.71420379
3807	17.71288793
3808	17.71003418
3809	17.70874009
3810	17.70712128
3811	17.70433213
3812	17.70324616
3813	17.70115552
3814	17.69832229
3815	17.69657455
3816	17.6941758
3817	17.6913184
3818	17.68928756
3819	17.68771815
3820	17.68473643
3821	17.68118936
3822	17.67824107
3823	17.67635058
3824	17.67314076
3825	17.67129146
3826	17.66452528
3827	17.66239858
3828	17.66082937
3829	17.65968637
3830	17.65400848
3831	17.6500279
3832	17.64881003
3833	17.64804978
3834	17.64667121
3835	17.64359904
3836	17.64341737
3837	17.64232663
3838	17.64086357
3839	17.64036241
3840	17.63932724
3841	17.63662847
3842	17.63389713
3843	17.6316643
3844	17.62981569
3845	17.62879162
3846	17.62841926
3847	17.62582684
3848	17.62448578
3849	17.62399973
3850	17.62193173
3851	17.61860383
3852	17.61611299
3853	17.61246473
3854	17.61077408
3855	17.61070945
3856	17.61065072
3857	17.60763755
3858	17.60754935
3859	17.60694641
3860	17.60692978
3861	17.60691467
3862	17.60689935
3863	17.60502442
3864	17.60312053
3865	17.60090569
3866	17.59806795
3867	17.5930509
3868	17.59028499
3869	17.59018768
3870	17.58775401
3871	17.58618146
3872	17.58428541
3873	17.58266667
3874	17.58260653
3875	17.57976146
3876	17.57750653
3877	17.57612303
3878	17.57323595
3879	17.57241498
3880	17.5682711
3881	17.56273149
3882	17.56222769
3883	17.560164
3884	17.55938906
3885	17.55332147
3886	17.54839048
3887	17.54542299
3888	17.54160758
3889	17.53804701
3890	17.53543836
3891	17.53210692
3892	17.53005896
3893	17.52827761
3894	17.52414214
3895	17.52394718
3896	17.52004579
3897	17.51727396
3898	17.5134803
3899	17.51108016
3900	17.50525488
3901	17.49373431
3902	17.49099836
3903	17.48747433
3904	17.48726042
3905	17.48623641
3906	17.48312514
3907	17.48036055
3908	17.47804422
3909	17.47287947
3910	17.47055545
3911	17.46934104
3912	17.45978458
3913	17.45615773
3914	17.45333966
3915	17.44931111
3916	17.44621123
3917	17.44418298
3918	17.44381511
3919	17.44126206
3920	17.43926937
3921	17.43364281
3922	17.43338238
3923	17.43136995
3924	17.43091531
3925	17.4281624
3926	17.42685535
3927	17.4251654
3928	17.42332898
3929	17.42098592
3930	17.41840277
3931	17.41641112
3932	17.41418837
3933	17.41341428
3934	17.41186386
3935	17.40865321
3936	17.40655498
3937	17.40435341
3938	17.40083163
3939	17.39941775
3940	17.39723615
3941	17.39627813
3942	17.39320543
3943	17.39231386
3944	17.39025808
3945	17.38719406
3946	17.38466941
3947	17.3827351
3948	17.38259368
3949	17.38050508
3950	17.37894856
3951	17.37552961
3952	17.37119637
3953	17.36971884
3954	17.36771777
3955	17.36547235
3956	17.36288354
3957	17.36173959
3958	17.36018235
3959	17.35769395
3960	17.35584979
3961	17.35339823
3962	17.34858234
3963	17.34692998
3964	17.34538648
3965	17.34372118
3966	17.34370972
3967	17.34117927
3968	17.34095913
3969	17.34094797
3970	17.34093784
3971	17.34057663
3972	17.33644664
3973	17.33625857
3974	17.33492119
3975	17.33189386
3976	17.33172135
3977	17.33165594
3978	17.32867753
3979	17.32712152
3980	17.32598173
3981	17.32438029
3982	17.32202021
3983	17.32030393
3984	17.31794644
3985	17.31523734
3986	17.31258758
3987	17.31257036
3988	17.31255432
3989	17.31253936
3990	17.31252537
3991	17.31251228
3992	17.3121962
3993	17.30913309
3994	17.30744425
3995	17.30483656
3996	17.30149595
3997	17.29988929
3998	17.29789755
3999	17.29625779
4000	17.29430868
4001	17.29201779
4002	17.28943571
4003	17.28827816
4004	17.28488885
4005	17.28035248
4006	17.27783866
4007	17.27695622
4008	17.27106332
4009	17.26951139
4010	17.26732019
4011	17.26294216
4012	17.26226545
4013	17.26096641
4014	17.26091993
4015	17.26083
4016	17.25902384
4017	17.25558811
4018	17.25552136
4019	17.25317144
4020	17.25019874
4021	17.24523411
4022	17.24208087
4023	17.23940338
4024	17.23751463
4025	17.23603872
4026	17.23462188
4027	17.23228908
4028	17.23081114
4029	17.22889093
4030	17.22720146
4031	17.2263852
4032	17.22544303
4033	17.22270369
4034	17.21905097
4035	17.21695373
4036	17.21617299
4037	17.2145144
4038	17.20988541
4039	17.20836679
4040	17.20426465
4041	17.20305925
4042	17.1996698
4043	17.19637132
4044	17.19602516
4045	17.1936307
4046	17.19233837
4047	17.19068832
4048	17.18952304
4049	17.18643056
4050	17.18610526
4051	17.1858058
4052	17.18576486
4053	17.1857515
4054	17.18567369
4055	17.18452629
4056	17.18444478
4057	17.18253045
4058	17.17886125
4059	17.17744847
4060	17.17575202
4061	17.17163588
4062	17.17034663
4063	17.15975262
4064	17.15830031
4065	17.15714408
4066	17.15500653
4067	17.1533224
4068	17.1514245
4069	17.14921075
4070	17.14852487
4071	17.14587969
4072	17.14256439
4073	17.13870765
4074	17.13703273
4075	17.13352821
4076	17.1328732
4077	17.12847253
4078	17.12841536
4079	17.12836785
4080	17.12714151
4081	17.12553551
4082	17.12426652
4083	17.12280042
4084	17.12070618
4085	17.11928259
4086	17.11657254
4087	17.113866
4088	17.1126516
4089	17.11072156
4090	17.10760727
4091	17.10675126
4092	17.10603241
4093	17.10127127
4094	17.09831458
4095	17.09695341
4096	17.09421797
4097	17.09188453
4098	17.08932446
4099	17.08596117
4100	17.08386038
4101	17.08329761
4102	17.0812512
4103	17.08004625
4104	17.07861821
4105	17.07657359
4106	17.07481321
4107	17.0740678
4108	17.07404176
4109	17.07401375
4110	17.07140281
4111	17.07010894
4112	17.06565549
4113	17.06402225
4114	17.06136927
4115	17.05729252
4116	17.0479597
4117	17.04463593
4118	17.0422776
4119	17.04080673
4120	17.03912972
4121	17.0388915
4122	17.03614184
4123	17.03456611
4124	17.03182756
4125	17.02947411
4126	17.02571256
4127	17.01963138
4128	17.01762753
4129	17.01332645
4130	17.01138387
4131	17.00731603
4132	17.0070579
4133	17.00630115
4134	17.00328386
4135	17.00094524
4136	16.9977771
4137	16.99545892
4138	16.99424055
4139	16.99392619
4140	16.99238
4141	16.99077637
4142	16.98899663
4143	16.98681581
4144	16.98641279
4145	16.98374537
4146	16.98264264
4147	16.98261473
4148	16.98259762
4149	16.98249193
4150	16.9810811
4151	16.98053375
4152	16.97854505
4153	16.97647193
4154	16.97388923
4155	16.97062458
4156	16.96868472
4157	16.9670853
4158	16.96270029
4159	16.96124302
4160	16.95518671
4161	16.95477823
4162	16.95402682
4163	16.9526836
4164	16.95268279
4165	16.95268154
4166	16.95268083
4167	16.95083189
4168	16.94941854
4169	16.94698332
4170	16.94460406
4171	16.94348315
4172	16.94166068
4173	16.94024674
4174	16.93867
4175	16.93405784
4176	16.93189516
4177	16.92956778
4178	16.92838662
4179	16.92648112
4180	16.92626805
4181	16.92512697
4182	16.92366734
4183	16.92333263
4184	16.9212055
4185	16.91889049
4186	16.91642952
4187	16.91526606
4188	16.91434291
4189	16.9137294
4190	16.91304948
4191	16.91171808
4192	16.91027973
4193	16.90916248
4194	16.90835473
4195	16.90694342
4196	16.90576322
4197	16.90445889
4198	16.90408457
4199	16.90080855
4200	16.89890962
4201	16.89705795
4202	16.89612789
4203	16.89501048
4204	16.89170147
4205	16.89095988
4206	16.89031941
4207	16.88886893
4208	16.88644041
4209	16.88585734
4210	16.88521161
4211	16.88515779
4212	16.88506113
4213	16.88505818
4214	16.88479594
4215	16.88456953
4216	16.88433966
4217	16.88408
4218	16.88138286
4219	16.87530437
4220	16.87228846
4221	16.8691312
4222	16.86726719
4223	16.86579331
4224	16.86491508
4225	16.86354017
4226	16.86215789
4227	16.86176354
4228	16.8602349
4229	16.85774648
4230	16.85773088
4231	16.85635729
4232	16.85513455
4233	16.85257142
4234	16.85071066
4235	16.84742128
4236	16.84423725
4237	16.8416632
4238	16.84052536
4239	16.83923683
4240	16.83776422
4241	16.83358795
4242	16.83238274
4243	16.82899074
4244	16.82770701
4245	16.82631234
4246	16.82399966
4247	16.81891814
4248	16.81796712
4249	16.81652363
4250	16.8139782
4251	16.81268009
4252	16.80947826
4253	16.80806798
4254	16.80645491
4255	16.80495855
4256	16.80342777
4257	16.80112207
4258	16.7994347
4259	16.79739921
4260	16.79482547
4261	16.79180348
4262	16.7907871
4263	16.78967131
4264	16.78823435
4265	16.78795855
4266	16.78763871
4267	16.78736641
4268	16.78713332
4269	16.78693282
4270	16.78669493
4271	16.78652154
4272	16.78638906
4273	16.78176457
4274	16.78139874
4275	16.77943404
4276	16.77930433
4277	16.77745303
4278	16.77542106
4279	16.77346054
4280	16.77073377
4281	16.77059111
4282	16.76954673
4283	16.76941616
4284	16.76903626
4285	16.76397453
4286	16.76031365
4287	16.75809238
4288	16.75595671
4289	16.75487085
4290	16.75301279
4291	16.74864644
4292	16.74755336
4293	16.74662052
4294	16.74474126
4295	16.7419571
4296	16.74120411
4297	16.74099615
4298	16.74025014
4299	16.73907727
4300	16.73737284
4301	16.73546759
4302	16.73228228
4303	16.73071921
4304	16.72775862
4305	16.72668641
4306	16.72475319
4307	16.72192069
4308	16.72140064
4309	16.71933384
4310	16.71789488
4311	16.71609958
4312	16.71477822
4313	16.71349353
4314	16.7105227
4315	16.70870353
4316	16.70685543
4317	16.70464235
4318	16.70219033
4319	16.7005265
4320	16.69942981
4321	16.69665828
4322	16.69155263
4323	16.688657
4324	16.6869174
4325	16.68507239
4326	16.68340906
4327	16.68141605
4328	16.68089445
4329	16.67969393
4330	16.67909937
4331	16.67573695
4332	16.67417961
4333	16.67202058
4334	16.67089581
4335	16.66893465
4336	16.66723657
4337	16.66568397
4338	16.6643845
4339	16.66280948
4340	16.66068974
4341	16.65956132
4342	16.65628925
4343	16.65284454
4344	16.65199652
4345	16.65056661
4346	16.64740776
4347	16.64468313
4348	16.64261304
4349	16.64006255
4350	16.63760915
4351	16.63699947
4352	16.63523591
4353	16.63306609
4354	16.63159264
4355	16.63076296
4356	16.63054466
4357	16.62982632
4358	16.62917285
4359	16.62799806
4360	16.62643179
4361	16.62543326
4362	16.62402754
4363	16.6214127
4364	16.61875463
4365	16.61690374
4366	16.61477786
4367	16.6130661
4368	16.61117711
4369	16.61041042
4370	16.6077594
4371	16.60672016
4372	16.60508508
4373	16.60393067
4374	16.60218991
4375	16.60155893
4376	16.59853968
4377	16.59782127
4378	16.59642371
4379	16.59528391
4380	16.59378746
4381	16.59045703
4382	16.58984411
4383	16.58849992
4384	16.58729065
4385	16.585425
4386	16.58321156
4387	16.58086477
4388	16.57875763
4389	16.57671322
4390	16.57022673
4391	16.56880418
4392	16.56317477
4393	16.56040674
4394	16.55832567
4395	16.5570481
4396	16.55410612
4397	16.55238158
4398	16.55072907
4399	16.54890711
4400	16.54706838
4401	16.54487962
4402	16.54333726
4403	16.54118474
4404	16.53920301
4405	16.53539701
4406	16.5341309
4407	16.53302847
4408	16.5315945
4409	16.52779176
4410	16.52545864
4411	16.52490216
4412	16.52311205
4413	16.51942642
4414	16.51874493
4415	16.51594659
4416	16.51392908
4417	16.51251145
4418	16.511138
4419	16.50918829
4420	16.50297782
4421	16.50160404
4422	16.49909911
4423	16.49596143
4424	16.49444209
4425	16.48902946
4426	16.48693573
4427	16.48469392
4428	16.47774021
4429	16.47583672
4430	16.4750256
4431	16.47147105
4432	16.4676812
4433	16.46425428
4434	16.4640323
4435	16.46230411
4436	16.46055108
4437	16.45903548
4438	16.456998
4439	16.45519933
4440	16.45335866
4441	16.45167953
4442	16.45035669
4443	16.44873882
4444	16.4460758
4445	16.44359044
4446	16.44336103
4447	16.44197386
4448	16.44132161
4449	16.43967613
4450	16.43652608
4451	16.43512286
4452	16.4317338
4453	16.43098071
4454	16.42982077
4455	16.42698715
4456	16.42642524
4457	16.42261035
4458	16.4202635
4459	16.41916104
4460	16.41789707
4461	16.41757398
4462	16.41545303
4463	16.41404207
4464	16.41284036
4465	16.41229055
4466	16.41079434
4467	16.40892867
4468	16.40762716
4469	16.40263746
4470	16.39968661
4471	16.39293199
4472	16.39157057
4473	16.38890266
4474	16.38753529
4475	16.38603769
4476	16.38459799
4477	16.38236521
4478	16.38227156
4479	16.38218832
4480	16.38045018
4481	16.38037588
4482	16.37705007
4483	16.3748692
4484	16.37480308
4485	16.37307992
4486	16.3723783
4487	16.37003627
4488	16.36873857
4489	16.36867548
4490	16.36679369
4491	16.36614012
4492	16.3643307
4493	16.36301885
4494	16.35974751
4495	16.35840624
4496	16.35831394
4497	16.35801519
4498	16.35552103
4499	16.35544026
4500	16.35524601
4501	16.35073201
4502	16.34895835
4503	16.34779933
4504	16.34641024
4505	16.34428945
4506	16.34245116
4507	16.33991124
4508	16.33821623
4509	16.33724847
4510	16.33656508
4511	16.33480485
4512	16.33248412
4513	16.32993992
4514	16.32482078
4515	16.3241268
4516	16.32093319
4517	16.31902875
4518	16.31554591
4519	16.31265726
4520	16.31247221
4521	16.31247189
4522	16.31247164
4523	16.31247136
4524	16.31247109
4525	16.31151
4526	16.30945225
4527	16.30760375
4528	16.30631259
4529	16.30371331
4530	16.3016918
4531	16.29893873
4532	16.29759325
4533	16.29573629
4534	16.29289476
4535	16.2919853
4536	16.29092382
4537	16.28974282
4538	16.28753828
4539	16.28218198
4540	16.28054706
4541	16.27893781
4542	16.27765094
4543	16.2763537
4544	16.2753673
4545	16.27474465
4546	16.27364111
4547	16.27183231
4548	16.26937364
4549	16.26866333
4550	16.2666404
4551	16.26635373
4552	16.26504429
4553	16.26340903
4554	16.26168282
4555	16.26159814
4556	16.26022238
4557	16.25908748
4558	16.25797124
4559	16.25717447
4560	16.25474304
4561	16.25272806
4562	16.25087827
4563	16.24924546
4564	16.24892334
4565	16.24765827
4566	16.24532674
4567	16.24256429
4568	16.24031441
4569	16.23907914
4570	16.23828221
4571	16.23597867
4572	16.23465539
4573	16.23340515
4574	16.23189337
4575	16.23074091
4576	16.22919241
4577	16.22697551
4578	16.22490896
4579	16.22198912
4580	16.22009827
4581	16.21830547
4582	16.21691844
4583	16.21229664
4584	16.20929841
4585	16.20677709
4586	16.2044301
4587	16.2042725
4588	16.20084011
4589	16.19992001
4590	16.19775153
4591	16.19738979
4592	16.19612434
4593	16.19599835
4594	16.19483651
4595	16.19241388
4596	16.19009504
4597	16.19002656
4598	16.18788547
4599	16.18332857
4600	16.18113376
4601	16.18083216
4602	16.18077017
4603	16.180511
4604	16.17786626
4605	16.177176
4606	16.17468537
4607	16.17372454
4608	16.17083477
4609	16.16909906
4610	16.16357792
4611	16.16159553
4612	16.15927608
4613	16.15851936
4614	16.15779511
4615	16.15664019
4616	16.15594595
4617	16.15588047
4618	16.15560494
4619	16.15354537
4620	16.15263752
4621	16.1499759
4622	16.14991984
4623	16.14750715
4624	16.14745224
4625	16.14555065
4626	16.140656
4627	16.13897629
4628	16.13722289
4629	16.13483789
4630	16.13247545
4631	16.12937012
4632	16.12848224
4633	16.12667161
4634	16.1246216
4635	16.12314438
4636	16.12111529
4637	16.12109593
4638	16.11923872
4639	16.11819045
4640	16.11650653
4641	16.11365014
4642	16.11342624
4643	16.11265391
4644	16.11222175
4645	16.11171179
4646	16.11168529
4647	16.11166173
4648	16.11095815
4649	16.10985886
4650	16.10860447
4651	16.10803135
4652	16.10634838
4653	16.10217604
4654	16.09959013
4655	16.09878454
4656	16.097677
4657	16.09731355
4658	16.095838
4659	16.09416786
4660	16.09273046
4661	16.090544
4662	16.08880187
4663	16.08841394
4664	16.0873181
4665	16.08486554
4666	16.08411704
4667	16.08238365
4668	16.0814642
4669	16.0803535
4670	16.07914291
4671	16.07791073
4672	16.07658268
4673	16.07542437
4674	16.07415042
4675	16.07179004
4676	16.07044395
4677	16.06752056
4678	16.06492976
4679	16.06369877
4680	16.06230775
4681	16.06111565
4682	16.05895114
4683	16.05712604
4684	16.05612766
4685	16.05415596
4686	16.05065728
4687	16.04991592
4688	16.0497073
4689	16.04758195
4690	16.04432752
4691	16.04414839
4692	16.04096031
4693	16.03471825
4694	16.03385
4695	16.03222018
4696	16.03143349
4697	16.02851846
4698	16.02843264
4699	16.02624416
4700	16.02481502
4701	16.02116464
4702	16.02109177
4703	16.01955239
4704	16.01875631
4705	16.01742947
4706	16.01579592
4707	16.01384614
4708	16.01272211
4709	16.01113847
4710	16.01056933
4711	16.00885441
4712	16.00613998
4713	16.0060207
4714	16.00347843
4715	16.00019433
4716	15.99821079
4717	15.99590531
4718	15.99346513
4719	15.99226131
4720	15.9908267
4721	15.99071701
4722	15.98837497
4723	15.98687617
4724	15.9841177
4725	15.98044494
4726	15.9792298
4727	15.97839173
4728	15.97701531
4729	15.97279556
4730	15.97063425
4731	15.96904732
4732	15.96710472
4733	15.9658815
4734	15.96497372
4735	15.96422311
4736	15.96258226
4737	15.96000729
4738	15.95572546
4739	15.95415678
4740	15.95335579
4741	15.95200708
4742	15.95015327
4743	15.94963931
4744	15.9468219
4745	15.94562901
4746	15.94344078
4747	15.94137896
4748	15.94032049
4749	15.93912629
4750	15.93789989
4751	15.93610718
4752	15.93509165
4753	15.9336799
4754	15.93361142
4755	15.93355072
4756	15.93248959
4757	15.93119156
4758	15.93116793
4759	15.93114619
4760	15.92851698
4761	15.92742526
4762	15.92636542
4763	15.92603316
4764	15.9245499
4765	15.92377504
4766	15.92237661
4767	15.92127557
4768	15.91980954
4769	15.91826322
4770	15.91824163
4771	15.91822109
4772	15.9148462
4773	15.91181633
4774	15.90962401
4775	15.90709469
4776	15.90552294
4777	15.9047359
4778	15.90323173
