iter	Passed	Remaining
4776	131825	21607
4777	131850	21579
4778	131876	21551
4779	131903	21523
4780	131933	21496
4781	131958	21468
4782	131986	21441
4783	132020	21414
4784	132047	21387
4785	132077	21359
4786	132103	21331
4787	132133	21304
4788	132160	21277
4789	132188	21249
4790	132208	21220
4791	132230	21192
4792	132251	21163
4793	132279	21135
4794	132302	21107
4795	132333	21080
4796	132358	21052
4797	132379	21023
4798	132400	20995
4799	132428	20967
4800	132456	20940
4801	132486	20913
4802	132512	20885
4803	132536	20857
4804	132564	20829
4805	132591	20801
4806	132620	20774
4807	132645	20746
4808	132676	20719
4809	132702	20691
4810	132729	20663
4811	132757	20636
4812	132780	20608
4813	132804	20580
4814	132827	20551
4815	132851	20523
4816	132875	20495
4817	132898	20467
4818	132922	20438
4819	132945	20410
4820	132968	20382
4821	132996	20354
4822	133023	20327
4823	133049	20299
4824	133078	20272
4825	133109	20245
4826	133132	20216
4827	133160	20189
4828	133192	20162
4829	133223	20135
4830	133250	20107
4831	133277	20079
4832	133300	20051
4833	133327	20024
4834	133355	19996
4835	133385	19969
4836	133406	19940
4837	133429	19912
4838	133450	19883
4839	133479	19856
4840	133506	19828
4841	133532	19800
4842	133553	19772
4843	133581	19744
4844	133608	19717
4845	133635	19689
4846	133665	19662
4847	133693	19634
4848	133720	19607
4849	133749	19579
4850	133776	19552
4851	133806	19524
4852	133835	19497
4853	133860	19469
4854	133887	19441
4855	133912	19413
4856	133942	19386
4857	133966	19358
4858	133991	19330
4859	134021	19303
4860	134048	19275
4861	134077	19248
4862	134104	19220
4863	134132	19193
4864	134164	19166
4865	134190	19138
4866	134217	19110
4867	134242	19083
4868	134275	19056
4869	134304	19028
4870	134332	19001
4871	134359	18973
4872	134380	18945
4873	134403	18916
4874	134433	18889
4875	134457	18861
4876	134485	18834
4877	134510	18806
4878	134538	18778
4879	134567	18751
4880	134593	18723
4881	134621	18695
4882	134649	18668
4883	134675	18640
4884	134701	18612
4885	134732	18585
4886	134758	18557
4887	134785	18530
4888	134812	18502
4889	134838	18474
4890	134862	18446
4891	134891	18419
4892	134922	18392
4893	134946	18364
4894	134975	18336
4895	135003	18309
4896	135032	18281
4897	135062	18254
4898	135088	18226
4899	135117	18199
4900	135141	18171
4901	135168	18143
4902	135201	18116
4903	135228	18089
4904	135258	18062
4905	135284	18034
4906	135310	18006
4907	135340	17979
4908	135368	17951
4909	135393	17923
4910	135420	17896
4911	135447	17868
4912	135479	17841
4913	135509	17814
4914	135534	17786
4915	135561	17758
4916	135590	17731
4917	135616	17703
4918	135646	17676
4919	135676	17649
4920	135707	17621
4921	135738	17594
4922	135768	17567
4923	135796	17539
4924	135823	17512
4925	135854	17485
4926	135881	17457
4927	135906	17429
4928	135935	17402
4929	135960	17374
4930	135988	17346
4931	136012	17318
4932	136036	17290
4933	136061	17262
4934	136090	17235
4935	136112	17207
4936	136136	17179
4937	136163	17151
4938	136191	17123
4939	136220	17096
4940	136244	17068
4941	136273	17041
4942	136300	17013
4943	136329	16985
4944	136356	16958
4945	136383	16930
4946	136411	16903
4947	136438	16875
4948	136463	16847
4949	136488	16819
4950	136514	16792
4951	136544	16764
4952	136571	16737
4953	136600	16709
4954	136627	16682
4955	136654	16654
4956	136677	16626
4957	136705	16598
4958	136732	16571
4959	136758	16543
4960	136785	16515
4961	136807	16487
4962	136837	16460
4963	136866	16432
4964	136896	16405
4965	136925	16378
4966	136953	16350
4967	136981	16323
4968	137010	16295
4969	137037	16268
4970	137068	16240
4971	137099	16213
4972	137130	16186
4973	137163	16159
4974	137193	16132
4975	137222	16104
4976	137254	16077
4977	137283	16050
4978	137315	16023
4979	137340	15995
4980	137367	15967
4981	137396	15940
4982	137422	15912
4983	137449	15884
4984	137474	15857
4985	137508	15830
4986	137537	15802
4987	137567	15775
4988	137595	15748
4989	137623	15720
4990	137651	15693
4991	137681	15665
4992	137711	15638
4993	137738	15610
4994	137763	15582
4995	137792	15555
4996	137819	15527
4997	137848	15500
4998	137868	15471
4999	137892	15444
5000	137919	15416
5001	137948	15388
5002	137977	15361
5003	138003	15333
5004	138031	15306
5005	138056	15278
5006	138084	15250
5007	138104	15222
5008	138133	15194
5009	138169	15168
5010	138200	15141
5011	138224	15113
5012	138250	15085
5013	138276	15057
5014	138297	15029
5015	138317	15000
5016	138346	14973
5017	138379	14946
5018	138405	14918
5019	138432	14891
5020	138459	14863
5021	138491	14836
5022	138518	14808
5023	138548	14781
5024	138570	14753
5025	138595	14725
5026	138624	14697
5027	138653	14670
5028	138682	14643
5029	138714	14616
5030	138741	14588
5031	138771	14561
5032	138796	14533
5033	138828	14506
5034	138856	14478
5035	138885	14451
5036	138913	14423
5037	138940	14395
5038	138967	14368
5039	138992	14340
5040	139016	14312
5041	139039	14284
5042	139068	14257
5043	139095	14229
5044	139124	14201
5045	139157	14174
5046	139184	14147
5047	139215	14120
5048	139238	14092
5049	139263	14064
5050	139295	14037
5051	139323	14009
5052	139347	13981
5053	139374	13953
5054	139396	13925
5055	139422	13898
5056	139445	13870
5057	139467	13841
5058	139491	13814
5059	139513	13785
5060	139536	13757
5061	139564	13730
5062	139594	13703
5063	139626	13675
5064	139651	13648
5065	139675	13620
5066	139699	13592
5067	139723	13564
5068	139754	13537
5069	139776	13508
5070	139803	13481
5071	139834	13454
5072	139864	13426
5073	139896	13399
5074	139927	13372
5075	139952	13344
5076	139980	13317
5077	140006	13289
5078	140035	13261
5079	140062	13234
5080	140089	13206
5081	140119	13179
5082	140153	13152
5083	140186	13125
5084	140227	13098
5085	140262	13072
5086	140297	13045
5087	140325	13017
5088	140352	12990
5089	140378	12962
5090	140405	12934
5091	140428	12906
5092	140457	12879
5093	140485	12851
5094	140509	12823
5095	140536	12796
5096	140564	12768
5097	140592	12741
5098	140626	12714
5099	140654	12686
5100	140684	12659
5101	140712	12631
5102	140743	12604
5103	140769	12576
5104	140798	12549
5105	140824	12521
5106	140853	12493
5107	140879	12466
5108	140904	12438
5109	140929	12410
5110	140955	12382
5111	140983	12355
5112	141009	12327
5113	141037	12300
5114	141065	12272
5115	141095	12245
5116	141124	12217
5117	141149	12189
5118	141179	12162
5119	141207	12135
5120	141235	12107
5121	141262	12079
5122	141288	12052
5123	141317	12024
5124	141343	11996
5125	141374	11969
5126	141402	11942
5127	141429	11914
5128	141456	11886
5129	141486	11859
5130	141516	11832
5131	141545	11804
5132	141570	11776
5133	141594	11748
5134	141620	11721
5135	141646	11693
5136	141671	11665
5137	141699	11638
5138	141729	11610
5139	141756	11583
5140	141782	11555
5141	141809	11527
5142	141836	11500
5143	141862	11472
5144	141890	11445
5145	141918	11417
5146	141946	11389
5147	141976	11362
5148	142004	11334
5149	142032	11307
5150	142060	11279
5151	142082	11251
5152	142113	11224
5153	142137	11196
5154	142166	11169
5155	142189	11141
5156	142219	11113
5157	142245	11086
5158	142275	11058
5159	142300	11031
5160	142329	11003
5161	142360	10976
5162	142390	10948
5163	142415	10921
5164	142441	10893
5165	142472	10866
5166	142496	10838
5167	142521	10810
5168	142549	10782
5169	142577	10755
5170	142599	10727
5171	142621	10699
5172	142643	10671
5173	142667	10643
5174	142690	10615
5175	142713	10587
5176	142733	10559
5177	142760	10531
5178	142787	10504
5179	142817	10476
5180	142842	10449
5181	142870	10421
5182	142899	10394
5183	142924	10366
5184	142952	10338
5185	142981	10311
5186	143012	10284
5187	143042	10256
5188	143066	10228
5189	143091	10201
5190	143120	10173
5191	143150	10146
5192	143181	10118
5193	143209	10091
5194	143237	10063
5195	143263	10036
5196	143291	10008
5197	143316	9980
5198	143343	9953
5199	143372	9925
5200	143397	9898
5201	143428	9870
5202	143456	9843
5203	143483	9815
5204	143511	9788
5205	143538	9760
5206	143568	9732
5207	143594	9705
5208	143621	9677
5209	143647	9650
5210	143673	9622
5211	143702	9594
5212	143728	9567
5213	143754	9539
5214	143783	9512
5215	143810	9484
5216	143838	9456
5217	143864	9429
5218	143891	9401
5219	143916	9373
5220	143944	9346
5221	143974	9318
5222	144002	9291
5223	144029	9263
5224	144057	9236
5225	144083	9208
5226	144115	9181
5227	144143	9153
5228	144173	9126
5229	144200	9098
5230	144229	9071
5231	144259	9043
5232	144292	9016
5233	144325	8989
5234	144352	8961
5235	144382	8934
5236	144410	8906
5237	144437	8879
5238	144466	8851
5239	144492	8823
5240	144521	8796
5241	144549	8768
5242	144577	8741
5243	144608	8714
5244	144637	8686
5245	144664	8658
5246	144689	8631
5247	144718	8603
5248	144743	8575
5249	144774	8548
5250	144801	8521
5251	144828	8493
5252	144859	8465
5253	144889	8438
5254	144920	8411
5255	144945	8383
5256	144973	8355
5257	144998	8328
5258	145025	8300
5259	145052	8272
5260	145080	8245
5261	145109	8217
5262	145135	8190
5263	145163	8162
5264	145188	8134
5265	145214	8107
5266	145240	8079
5267	145266	8051
5268	145292	8024
5269	145321	7996
5270	145352	7969
5271	145380	7941
5272	145409	7914
5273	145435	7886
5274	145464	7859
5275	145493	7831
5276	145520	7804
5277	145548	7776
5278	145575	7748
5279	145600	7721
5280	145623	7693
5281	145652	7665
5282	145679	7638
5283	145705	7610
5284	145735	7583
5285	145769	7555
5286	145796	7528
5287	145824	7500
5288	145852	7473
5289	145882	7445
5290	145910	7418
5291	145939	7390
5292	145965	7363
5293	145993	7335
5294	146018	7307
5295	146052	7280
5296	146081	7253
5297	146106	7225
5298	146134	7197
5299	146163	7170
5300	146191	7142
5301	146224	7115
5302	146252	7087
5303	146283	7060
5304	146310	7032
5305	146339	7005
5306	146371	6977
5307	146395	6950
5308	146428	6922
5309	146458	6895
5310	146486	6867
5311	146515	6840
5312	146544	6812
5313	146570	6785
5314	146599	6757
5315	146622	6729
5316	146655	6702
5317	146683	6674
5318	146711	6647
5319	146735	6619
5320	146763	6592
5321	146790	6564
5322	146819	6536
5323	146847	6509
5324	146874	6481
5325	146906	6454
5326	146934	6426
5327	146963	6399
5328	146990	6371
5329	147020	6344
5330	147045	6316
5331	147074	6289
5332	147101	6261
5333	147131	6233
5334	147159	6206
5335	147193	6179
5336	147219	6151
5337	147249	6123
5338	147275	6096
5339	147304	6068
5340	147335	6041
5341	147365	6013
5342	147393	5986
5343	147416	5958
5344	147444	5930
5345	147474	5903
5346	147499	5875
5347	147528	5848
5348	147560	5820
5349	147590	5793
5350	147619	5765
5351	147645	5738
5352	147669	5710
5353	147700	5682
5354	147729	5655
5355	147755	5627
5356	147783	5600
5357	147809	5572
5358	147833	5544
5359	147859	5517
5360	147881	5489
5361	147908	5461
5362	147936	5434
5363	147964	5406
5364	147991	5379
5365	148014	5351
5366	148038	5323
5367	148064	5295
5368	148093	5268
5369	148129	5241
5370	148160	5213
5371	148184	5185
5372	148207	5158
5373	148236	5130
5374	148267	5103
5375	148298	5075
5376	148327	5048
5377	148352	5020
5378	148379	4992
5379	148407	4965
5380	148431	4937
5381	148454	4909
5382	148476	4882
5383	148502	4854
5384	148528	4826
5385	148554	4799
5386	148580	4771
5387	148605	4743
5388	148632	4716
5389	148662	4688
5390	148693	4661
5391	148721	4633
5392	148748	4606
5393	148778	4578
5394	148805	4551
5395	148831	4523
5396	148863	4495
5397	148887	4468
5398	148919	4440
5399	148949	4413
5400	148979	4385
5401	149006	4358
5402	149033	4330
5403	149060	4303
5404	149088	4275
5405	149121	4247
5406	149153	4220
5407	149176	4192
5408	149203	4165
5409	149225	4137
5410	149256	4109
5411	149286	4082
5412	149316	4054
5413	149341	4027
5414	149367	3999
5415	149393	3972
5416	149421	3944
5417	149449	3916
5418	149477	3889
5419	149506	3861
5420	149531	3834
5421	149558	3806
5422	149585	3778
5423	149610	3751
5424	149636	3723
5425	149665	3696
5426	149694	3668
5427	149724	3641
5428	149746	3613
5429	149773	3585
5430	149800	3558
5431	149829	3530
5432	149856	3502
5433	149882	3475
5434	149911	3447
5435	149943	3420
5436	149971	3392
5437	149997	3365
5438	150026	3337
5439	150054	3310
5440	150087	3282
5441	150115	3254
5442	150144	3227
5443	150169	3199
5444	150197	3172
5445	150224	3144
5446	150251	3117
5447	150279	3089
5448	150307	3061
5449	150336	3034
5450	150366	3006
5451	150395	2979
5452	150421	2951
5453	150449	2924
5454	150477	2896
5455	150506	2868
5456	150533	2841
5457	150565	2813
5458	150595	2786
5459	150626	2758
5460	150651	2731
5461	150679	2703
5462	150708	2675
5463	150736	2648
5464	150763	2620
5465	150794	2593
5466	150819	2565
5467	150845	2537
5468	150875	2510
5469	150908	2482
5470	150940	2455
5471	150969	2427
5472	151001	2400
5473	151027	2372
5474	151058	2345
5475	151090	2317
5476	151129	2290
5477	151180	2263
5478	151217	2235
5479	151250	2208
5480	151276	2180
5481	151302	2152
5482	151329	2125
5483	151357	2097
5484	151387	2070
5485	151414	2042
5486	151440	2014
5487	151462	1987
5488	151490	1959
5489	151523	1931
5490	151551	1904
5491	151579	1876
5492	151606	1849
5493	151637	1821
5494	151663	1794
5495	151690	1766
5496	151716	1738
5497	151745	1711
5498	151773	1683
5499	151805	1656
5500	151832	1628
5501	151859	1600
5502	151886	1573
5503	151909	1545
5504	151939	1518
5505	151968	1490
5506	151992	1462
5507	152019	1435
5508	152047	1407
5509	152075	1379
5510	152104	1352
5511	152131	1324
5512	152159	1297
5513	152187	1269
5514	152219	1242
5515	152247	1214
5516	152277	1186
5517	152306	1159
5518	152333	1131
5519	152359	1104
5520	152383	1076
5521	152411	1048
5522	152440	1021
5523	152465	993
5524	152491	966
5525	152517	938
5526	152543	910
5527	152572	883
5528	152596	855
5529	152621	827
5530	152649	800
5531	152680	772
5532	152706	745
5533	152732	717
5534	152758	689
5535	152789	662
5536	152817	634
5537	152843	607
5538	152876	579
5539	152903	551
5540	152926	524
5541	152954	496
5542	152979	469
5543	153006	441
5544	153035	413
5545	153062	386
5546	153090	358
5547	153116	331
5548	153145	303
5549	153175	275
5550	153207	248
5551	153232	220
5552	153261	193
5553	153291	165
5554	153319	138
5555	153345	110
5556	153376	82
5557	153405	55
5558	153431	27
5559	153456	0
